TotalSuspiciousRecords,DomainFetched,AttackCoverage,AttackRuntime (msec),AttackSpeed (domain per msec)
37,243,0.9798387096774194,152,1.5986842105263157
37,243,0.9798387096774194,99,2.4545454545454546
37,243,0.9798387096774194,132,1.8409090909090908
37,243,0.9798387096774194,111,2.189189189189189
37,243,0.9798387096774194,103,2.3592233009708736
37,243,0.9798387096774194,161,1.5093167701863355
37,243,0.9798387096774194,116,2.0948275862068964
37,243,0.9798387096774194,111,2.189189189189189
37,243,0.9798387096774194,110,2.209090909090909
37,243,0.9798387096774194,151,1.609271523178808
37,243,0.9798387096774194,123,1.975609756097561
37,243,0.9798387096774194,108,2.25
37,243,0.9798387096774194,161,1.5093167701863355
37,243,0.9798387096774194,174,1.396551724137931
37,243,0.9798387096774194,158,1.5379746835443038
37,243,0.9798387096774194,116,2.0948275862068964
37,243,0.9798387096774194,157,1.5477707006369428
37,243,0.9798387096774194,172,1.4127906976744187
37,243,0.9798387096774194,152,1.5986842105263157
38,243,0.9798387096774194,104,2.3365384615384617
38,243,0.9798387096774194,118,2.059322033898305
38,243,0.9798387096774194,103,2.3592233009708736
38,243,0.9798387096774194,109,2.229357798165138
38,243,0.9798387096774194,150,1.62
38,243,0.9798387096774194,97,2.5051546391752577
38,243,0.9798387096774194,105,2.3142857142857145
38,243,0.9798387096774194,143,1.6993006993006994
38,243,0.9798387096774194,194,1.2525773195876289
38,243,0.9798387096774194,163,1.49079754601227
38,243,0.9798387096774194,197,1.233502538071066
38,243,0.9798387096774194,120,2.025
38,243,0.9798387096774194,165,1.4727272727272727
38,243,0.9798387096774194,148,1.6418918918918919
38,243,0.9798387096774194,140,1.7357142857142858
38,243,0.9798387096774194,95,2.557894736842105
38,243,0.9798387096774194,105,2.3142857142857145
38,243,0.9798387096774194,102,2.3823529411764706
38,243,0.9798387096774194,160,1.51875
38,243,0.9798387096774194,132,1.8409090909090908
38,243,0.9798387096774194,140,1.7357142857142858
38,243,0.9798387096774194,99,2.4545454545454546
38,243,0.9798387096774194,133,1.8270676691729324
38,243,0.9798387096774194,132,1.8409090909090908
38,243,0.9798387096774194,176,1.3806818181818181
38,243,0.9798387096774194,104,2.3365384615384617
38,243,0.9798387096774194,126,1.9285714285714286
38,243,0.9798387096774194,134,1.8134328358208955
38,243,0.9798387096774194,153,1.588235294117647
38,243,0.9798387096774194,161,1.5093167701863355
38,243,0.9798387096774194,103,2.3592233009708736
38,243,0.9798387096774194,161,1.5093167701863355
38,243,0.9798387096774194,138,1.7608695652173914
38,243,0.9798387096774194,120,2.025
38,243,0.9798387096774194,105,2.3142857142857145
38,243,0.9798387096774194,168,1.4464285714285714
38,243,0.9798387096774194,118,2.059322033898305
38,243,0.9798387096774194,102,2.3823529411764706
38,243,0.9798387096774194,148,1.6418918918918919
38,243,0.9798387096774194,113,2.150442477876106
38,243,0.9798387096774194,154,1.577922077922078
38,243,0.9798387096774194,167,1.4550898203592815
38,243,0.9798387096774194,126,1.9285714285714286
38,243,0.9798387096774194,132,1.8409090909090908
38,243,0.9798387096774194,94,2.5851063829787235
38,243,0.9798387096774194,112,2.169642857142857
38,243,0.9798387096774194,155,1.5677419354838709
38,243,0.9798387096774194,106,2.292452830188679
38,243,0.9798387096774194,98,2.479591836734694
38,243,0.9798387096774194,118,2.059322033898305
38,243,0.9798387096774194,100,2.43
38,243,0.9798387096774194,102,2.3823529411764706
38,243,0.9798387096774194,159,1.528301886792453
38,243,0.9798387096774194,110,2.209090909090909
38,243,0.9798387096774194,126,1.9285714285714286
38,243,0.9798387096774194,151,1.609271523178808
38,243,0.9798387096774194,102,2.3823529411764706
38,243,0.9798387096774194,162,1.5
38,243,0.9798387096774194,165,1.4727272727272727
38,243,0.9798387096774194,153,1.588235294117647
38,243,0.9798387096774194,168,1.4464285714285714
38,243,0.9798387096774194,108,2.25
38,243,0.9798387096774194,106,2.292452830188679
38,243,0.9798387096774194,96,2.53125
38,243,0.9798387096774194,144,1.6875
38,243,0.9798387096774194,143,1.6993006993006994
39,243,0.9798387096774194,110,2.209090909090909
39,243,0.9798387096774194,106,2.292452830188679
39,243,0.9798387096774194,139,1.7482014388489209
39,243,0.9798387096774194,168,1.4464285714285714
39,243,0.9798387096774194,177,1.3728813559322033
39,243,0.9798387096774194,175,1.3885714285714286
39,243,0.9798387096774194,145,1.6758620689655173
39,243,0.9798387096774194,108,2.25
39,243,0.9798387096774194,166,1.463855421686747
39,243,0.9798387096774194,99,2.4545454545454546
39,243,0.9798387096774194,136,1.786764705882353
39,243,0.9798387096774194,109,2.229357798165138
39,243,0.9798387096774194,149,1.6308724832214765
39,243,0.9798387096774194,133,1.8270676691729324
39,243,0.9798387096774194,107,2.2710280373831777
39,243,0.9798387096774194,171,1.4210526315789473
39,243,0.9798387096774194,128,1.8984375
39,243,0.9798387096774194,102,2.3823529411764706
39,243,0.9798387096774194,271,0.8966789667896679
39,243,0.9798387096774194,173,1.4046242774566473
39,243,0.9798387096774194,104,2.3365384615384617
39,243,0.9798387096774194,100,2.43
39,243,0.9798387096774194,98,2.479591836734694
39,243,0.9798387096774194,105,2.3142857142857145
39,243,0.9798387096774194,123,1.975609756097561
39,243,0.9798387096774194,159,1.528301886792453
39,243,0.9798387096774194,142,1.7112676056338028
39,243,0.9798387096774194,148,1.6418918918918919
39,243,0.9798387096774194,103,2.3592233009708736
39,243,0.9798387096774194,138,1.7608695652173914
39,243,0.9798387096774194,151,1.609271523178808
39,243,0.9798387096774194,164,1.4817073170731707
39,243,0.9798387096774194,172,1.4127906976744187
39,243,0.9798387096774194,136,1.786764705882353
39,243,0.9798387096774194,100,2.43
39,243,0.9798387096774194,121,2.0082644628099175
39,243,0.9798387096774194,161,1.5093167701863355
39,243,0.9798387096774194,131,1.8549618320610688
39,243,0.9798387096774194,107,2.2710280373831777
39,243,0.9798387096774194,120,2.025
39,243,0.9798387096774194,165,1.4727272727272727
39,243,0.9798387096774194,164,1.4817073170731707
39,243,0.9798387096774194,118,2.059322033898305
39,243,0.9798387096774194,137,1.7737226277372262
39,243,0.9798387096774194,161,1.5093167701863355
39,243,0.9798387096774194,100,2.43
39,243,0.9798387096774194,116,2.0948275862068964
39,243,0.9798387096774194,107,2.2710280373831777
39,243,0.9798387096774194,116,2.0948275862068964
39,243,0.9798387096774194,112,2.169642857142857
39,243,0.9798387096774194,120,2.025
39,243,0.9798387096774194,117,2.076923076923077
40,243,0.9798387096774194,163,1.49079754601227
40,243,0.9798387096774194,113,2.150442477876106
40,243,0.9798387096774194,125,1.944
40,243,0.9798387096774194,131,1.8549618320610688
40,243,0.9798387096774194,128,1.8984375
40,243,0.9798387096774194,107,2.2710280373831777
40,243,0.9798387096774194,95,2.557894736842105
40,243,0.9798387096774194,122,1.9918032786885247
40,243,0.9798387096774194,111,2.189189189189189
40,243,0.9798387096774194,141,1.7234042553191489
40,243,0.9798387096774194,163,1.49079754601227
40,243,0.9798387096774194,103,2.3592233009708736
40,243,0.9798387096774194,151,1.609271523178808
40,243,0.9798387096774194,182,1.335164835164835
40,243,0.9798387096774194,101,2.405940594059406
40,243,0.9798387096774194,114,2.1315789473684212
40,243,0.9798387096774194,104,2.3365384615384617
40,243,0.9798387096774194,134,1.8134328358208955
40,243,0.9798387096774194,107,2.2710280373831777
40,243,0.9798387096774194,137,1.7737226277372262
40,243,0.9798387096774194,189,1.2857142857142858
40,243,0.9798387096774194,160,1.51875
40,243,0.9798387096774194,131,1.8549618320610688
40,243,0.9798387096774194,153,1.588235294117647
40,243,0.9798387096774194,169,1.4378698224852071
40,243,0.9798387096774194,106,2.292452830188679
40,243,0.9798387096774194,134,1.8134328358208955
40,243,0.9798387096774194,157,1.5477707006369428
40,243,0.9798387096774194,118,2.059322033898305
40,243,0.9798387096774194,143,1.6993006993006994
40,243,0.9798387096774194,108,2.25
40,243,0.9798387096774194,121,2.0082644628099175
40,243,0.9798387096774194,147,1.653061224489796
40,243,0.9798387096774194,99,2.4545454545454546
40,243,0.9798387096774194,130,1.8692307692307693
40,243,0.9798387096774194,100,2.43
40,243,0.9798387096774194,171,1.4210526315789473
40,243,0.9798387096774194,128,1.8984375
40,243,0.9798387096774194,94,2.5851063829787235
40,243,0.9798387096774194,104,2.3365384615384617
40,243,0.9798387096774194,109,2.229357798165138
40,243,0.9798387096774194,101,2.405940594059406
40,243,0.9798387096774194,101,2.405940594059406
40,243,0.9798387096774194,117,2.076923076923077
40,243,0.9798387096774194,121,2.0082644628099175
40,243,0.9798387096774194,154,1.577922077922078
40,243,0.9798387096774194,94,2.5851063829787235
40,243,0.9798387096774194,147,1.653061224489796
40,243,0.9798387096774194,136,1.786764705882353
40,243,0.9798387096774194,143,1.6993006993006994
40,243,0.9798387096774194,137,1.7737226277372262
40,243,0.9798387096774194,103,2.3592233009708736
40,243,0.9798387096774194,193,1.2590673575129534
40,243,0.9798387096774194,157,1.5477707006369428
40,243,0.9798387096774194,134,1.8134328358208955
40,243,0.9798387096774194,165,1.4727272727272727
40,243,0.9798387096774194,131,1.8549618320610688
41,243,0.9798387096774194,92,2.641304347826087
41,243,0.9798387096774194,103,2.3592233009708736
41,243,0.9798387096774194,100,2.43
41,243,0.9798387096774194,167,1.4550898203592815
41,243,0.9798387096774194,100,2.43
41,243,0.9798387096774194,155,1.5677419354838709
41,243,0.9798387096774194,115,2.1130434782608694
41,243,0.9798387096774194,134,1.8134328358208955
41,243,0.9798387096774194,169,1.4378698224852071
41,243,0.9798387096774194,114,2.1315789473684212
41,243,0.9798387096774194,163,1.49079754601227
41,243,0.9798387096774194,179,1.3575418994413408
41,243,0.9798387096774194,123,1.975609756097561
41,243,0.9798387096774194,110,2.209090909090909
41,243,0.9798387096774194,189,1.2857142857142858
41,243,0.9798387096774194,141,1.7234042553191489
41,243,0.9798387096774194,136,1.786764705882353
41,243,0.9798387096774194,145,1.6758620689655173
41,243,0.9798387096774194,145,1.6758620689655173
41,243,0.9798387096774194,97,2.5051546391752577
41,243,0.9798387096774194,138,1.7608695652173914
41,243,0.9798387096774194,105,2.3142857142857145
41,243,0.9798387096774194,111,2.189189189189189
41,243,0.9798387096774194,117,2.076923076923077
41,243,0.9798387096774194,185,1.3135135135135134
41,243,0.9798387096774194,116,2.0948275862068964
41,243,0.9798387096774194,153,1.588235294117647
41,243,0.9798387096774194,121,2.0082644628099175
41,243,0.9798387096774194,119,2.042016806722689
41,243,0.9798387096774194,144,1.6875
41,243,0.9798387096774194,110,2.209090909090909
41,243,0.9798387096774194,110,2.209090909090909
41,243,0.9798387096774194,121,2.0082644628099175
41,243,0.9798387096774194,157,1.5477707006369428
41,243,0.9798387096774194,190,1.2789473684210526
41,243,0.9798387096774194,113,2.150442477876106
41,243,0.9798387096774194,131,1.8549618320610688
41,243,0.9798387096774194,159,1.528301886792453
41,243,0.9798387096774194,148,1.6418918918918919
41,243,0.9798387096774194,125,1.944
41,243,0.9798387096774194,94,2.5851063829787235
41,243,0.9798387096774194,94,2.5851063829787235
41,243,0.9798387096774194,143,1.6993006993006994
41,243,0.9798387096774194,183,1.3278688524590163
41,243,0.9798387096774194,184,1.3206521739130435
41,243,0.9798387096774194,124,1.9596774193548387
41,243,0.9798387096774194,165,1.4727272727272727
41,243,0.9798387096774194,126,1.9285714285714286
41,243,0.9798387096774194,111,2.189189189189189
41,243,0.9798387096774194,153,1.588235294117647
41,243,0.9798387096774194,173,1.4046242774566473
41,243,0.9798387096774194,96,2.53125
41,243,0.9798387096774194,110,2.209090909090909
41,243,0.9798387096774194,146,1.6643835616438356
41,243,0.9798387096774194,183,1.3278688524590163
41,243,0.9798387096774194,135,1.8
41,243,0.9798387096774194,158,1.5379746835443038
41,243,0.9798387096774194,123,1.975609756097561
41,243,0.9798387096774194,213,1.1408450704225352
42,243,0.9798387096774194,117,2.076923076923077
42,243,0.9798387096774194,99,2.4545454545454546
42,243,0.9798387096774194,144,1.6875
42,243,0.9798387096774194,108,2.25
42,243,0.9798387096774194,160,1.51875
42,243,0.9798387096774194,94,2.5851063829787235
42,243,0.9798387096774194,120,2.025
42,243,0.9798387096774194,158,1.5379746835443038
42,243,0.9798387096774194,159,1.528301886792453
42,243,0.9798387096774194,130,1.8692307692307693
42,243,0.9798387096774194,174,1.396551724137931
42,243,0.9798387096774194,111,2.189189189189189
42,243,0.9798387096774194,121,2.0082644628099175
42,243,0.9798387096774194,124,1.9596774193548387
42,243,0.9798387096774194,108,2.25
42,243,0.9798387096774194,179,1.3575418994413408
42,243,0.9798387096774194,116,2.0948275862068964
42,243,0.9798387096774194,169,1.4378698224852071
42,243,0.9798387096774194,145,1.6758620689655173
42,243,0.9798387096774194,151,1.609271523178808
42,243,0.9798387096774194,127,1.9133858267716535
42,243,0.9798387096774194,133,1.8270676691729324
42,243,0.9798387096774194,146,1.6643835616438356
42,243,0.9798387096774194,157,1.5477707006369428
42,243,0.9798387096774194,171,1.4210526315789473
42,243,0.9798387096774194,138,1.7608695652173914
42,243,0.9798387096774194,108,2.25
42,243,0.9798387096774194,117,2.076923076923077
42,243,0.9798387096774194,137,1.7737226277372262
42,243,0.9798387096774194,116,2.0948275862068964
42,243,0.9798387096774194,119,2.042016806722689
42,243,0.9798387096774194,167,1.4550898203592815
42,243,0.9798387096774194,147,1.653061224489796
42,243,0.9798387096774194,153,1.588235294117647
42,243,0.9798387096774194,99,2.4545454545454546
42,243,0.9798387096774194,126,1.9285714285714286
42,243,0.9798387096774194,117,2.076923076923077
42,243,0.9798387096774194,122,1.9918032786885247
42,243,0.9798387096774194,153,1.588235294117647
42,243,0.9798387096774194,146,1.6643835616438356
42,243,0.9798387096774194,152,1.5986842105263157
42,243,0.9798387096774194,112,2.169642857142857
42,243,0.9798387096774194,154,1.577922077922078
42,243,0.9798387096774194,98,2.479591836734694
42,243,0.9798387096774194,116,2.0948275862068964
42,243,0.9798387096774194,143,1.6993006993006994
42,243,0.9798387096774194,116,2.0948275862068964
42,243,0.9798387096774194,162,1.5
42,243,0.9798387096774194,153,1.588235294117647
42,243,0.9798387096774194,104,2.3365384615384617
42,243,0.9798387096774194,103,2.3592233009708736
42,243,0.9798387096774194,137,1.7737226277372262
42,243,0.9798387096774194,117,2.076923076923077
42,243,0.9798387096774194,98,2.479591836734694
42,243,0.9798387096774194,104,2.3365384615384617
43,243,0.9798387096774194,105,2.3142857142857145
43,243,0.9798387096774194,137,1.7737226277372262
43,243,0.9798387096774194,161,1.5093167701863355
43,243,0.9798387096774194,138,1.7608695652173914
43,243,0.9798387096774194,182,1.335164835164835
43,243,0.9798387096774194,169,1.4378698224852071
43,243,0.9798387096774194,126,1.9285714285714286
43,243,0.9798387096774194,103,2.3592233009708736
43,243,0.9798387096774194,139,1.7482014388489209
43,243,0.9798387096774194,194,1.2525773195876289
43,243,0.9798387096774194,157,1.5477707006369428
43,243,0.9798387096774194,118,2.059322033898305
43,243,0.9798387096774194,106,2.292452830188679
43,243,0.9798387096774194,133,1.8270676691729324
43,243,0.9798387096774194,175,1.3885714285714286
43,243,0.9798387096774194,101,2.405940594059406
43,243,0.9798387096774194,151,1.609271523178808
43,243,0.9798387096774194,135,1.8
43,243,0.9798387096774194,116,2.0948275862068964
43,243,0.9798387096774194,114,2.1315789473684212
43,243,0.9798387096774194,168,1.4464285714285714
43,243,0.9798387096774194,105,2.3142857142857145
43,243,0.9798387096774194,151,1.609271523178808
43,243,0.9798387096774194,102,2.3823529411764706
43,243,0.9798387096774194,113,2.150442477876106
43,243,0.9798387096774194,95,2.557894736842105
43,243,0.9798387096774194,101,2.405940594059406
43,243,0.9798387096774194,165,1.4727272727272727
43,243,0.9798387096774194,108,2.25
43,243,0.9798387096774194,116,2.0948275862068964
43,243,0.9798387096774194,125,1.944
43,243,0.9798387096774194,144,1.6875
43,243,0.9798387096774194,141,1.7234042553191489
43,243,0.9798387096774194,161,1.5093167701863355
43,243,0.9798387096774194,121,2.0082644628099175
43,243,0.9798387096774194,102,2.3823529411764706
43,243,0.9798387096774194,158,1.5379746835443038
43,243,0.9798387096774194,113,2.150442477876106
43,243,0.9798387096774194,111,2.189189189189189
43,243,0.9798387096774194,140,1.7357142857142858
43,243,0.9798387096774194,131,1.8549618320610688
43,243,0.9798387096774194,107,2.2710280373831777
43,243,0.9798387096774194,115,2.1130434782608694
43,243,0.9798387096774194,164,1.4817073170731707
43,243,0.9798387096774194,115,2.1130434782608694
43,243,0.9798387096774194,161,1.5093167701863355
43,243,0.9798387096774194,109,2.229357798165138
43,243,0.9798387096774194,132,1.8409090909090908
43,243,0.9798387096774194,196,1.239795918367347
43,243,0.9798387096774194,119,2.042016806722689
43,243,0.9798387096774194,181,1.3425414364640884
43,243,0.9798387096774194,120,2.025
43,243,0.9798387096774194,157,1.5477707006369428
43,243,0.9798387096774194,168,1.4464285714285714
43,243,0.9798387096774194,141,1.7234042553191489
44,243,0.9798387096774194,176,1.3806818181818181
44,243,0.9798387096774194,95,2.557894736842105
44,243,0.9798387096774194,137,1.7737226277372262
44,243,0.9798387096774194,106,2.292452830188679
44,243,0.9798387096774194,125,1.944
44,243,0.9798387096774194,124,1.9596774193548387
44,243,0.9798387096774194,105,2.3142857142857145
44,243,0.9798387096774194,110,2.209090909090909
44,243,0.9798387096774194,119,2.042016806722689
44,243,0.9798387096774194,116,2.0948275862068964
44,243,0.9798387096774194,118,2.059322033898305
44,243,0.9798387096774194,109,2.229357798165138
44,243,0.9798387096774194,104,2.3365384615384617
44,243,0.9798387096774194,156,1.5576923076923077
44,243,0.9798387096774194,143,1.6993006993006994
44,243,0.9798387096774194,122,1.9918032786885247
44,243,0.9798387096774194,99,2.4545454545454546
44,243,0.9798387096774194,110,2.209090909090909
44,243,0.9798387096774194,137,1.7737226277372262
44,243,0.9798387096774194,161,1.5093167701863355
44,243,0.9798387096774194,103,2.3592233009708736
44,243,0.9798387096774194,109,2.229357798165138
44,243,0.9798387096774194,124,1.9596774193548387
44,243,0.9798387096774194,127,1.9133858267716535
44,243,0.9798387096774194,142,1.7112676056338028
44,243,0.9798387096774194,109,2.229357798165138
44,243,0.9798387096774194,123,1.975609756097561
44,243,0.9798387096774194,135,1.8
44,243,0.9798387096774194,106,2.292452830188679
44,243,0.9798387096774194,167,1.4550898203592815
44,243,0.9798387096774194,107,2.2710280373831777
44,243,0.9798387096774194,166,1.463855421686747
44,243,0.9798387096774194,146,1.6643835616438356
44,243,0.9798387096774194,162,1.5
44,243,0.9798387096774194,147,1.653061224489796
44,243,0.9798387096774194,146,1.6643835616438356
44,243,0.9798387096774194,166,1.463855421686747
44,243,0.9798387096774194,111,2.189189189189189
44,243,0.9798387096774194,113,2.150442477876106
44,243,0.9798387096774194,132,1.8409090909090908
44,243,0.9798387096774194,118,2.059322033898305
44,243,0.9798387096774194,120,2.025
44,243,0.9798387096774194,202,1.202970297029703
44,243,0.9798387096774194,169,1.4378698224852071
44,243,0.9798387096774194,115,2.1130434782608694
44,243,0.9798387096774194,167,1.4550898203592815
44,243,0.9798387096774194,134,1.8134328358208955
44,243,0.9798387096774194,97,2.5051546391752577
44,243,0.9798387096774194,164,1.4817073170731707
45,243,0.9798387096774194,134,1.8134328358208955
45,243,0.9798387096774194,120,2.025
45,243,0.9798387096774194,154,1.577922077922078
45,243,0.9798387096774194,130,1.8692307692307693
45,243,0.9798387096774194,193,1.2590673575129534
45,243,0.9798387096774194,132,1.8409090909090908
45,243,0.9798387096774194,147,1.653061224489796
45,243,0.9798387096774194,163,1.49079754601227
45,243,0.9798387096774194,169,1.4378698224852071
45,243,0.9798387096774194,100,2.43
45,243,0.9798387096774194,166,1.463855421686747
45,243,0.9798387096774194,119,2.042016806722689
45,243,0.9798387096774194,107,2.2710280373831777
45,243,0.9798387096774194,148,1.6418918918918919
45,243,0.9798387096774194,186,1.3064516129032258
45,243,0.9798387096774194,161,1.5093167701863355
45,243,0.9798387096774194,135,1.8
45,243,0.9798387096774194,123,1.975609756097561
45,243,0.9798387096774194,124,1.9596774193548387
45,243,0.9798387096774194,169,1.4378698224852071
45,243,0.9798387096774194,109,2.229357798165138
45,243,0.9798387096774194,104,2.3365384615384617
45,243,0.9798387096774194,106,2.292452830188679
45,243,0.9798387096774194,154,1.577922077922078
45,243,0.9798387096774194,103,2.3592233009708736
45,243,0.9798387096774194,105,2.3142857142857145
45,243,0.9798387096774194,139,1.7482014388489209
45,243,0.9798387096774194,107,2.2710280373831777
45,243,0.9798387096774194,125,1.944
45,243,0.9798387096774194,172,1.4127906976744187
45,243,0.9798387096774194,162,1.5
45,243,0.9798387096774194,127,1.9133858267716535
45,243,0.9798387096774194,198,1.2272727272727273
45,243,0.9798387096774194,113,2.150442477876106
45,243,0.9798387096774194,110,2.209090909090909
45,243,0.9798387096774194,97,2.5051546391752577
45,243,0.9798387096774194,147,1.653061224489796
45,243,0.9798387096774194,97,2.5051546391752577
45,243,0.9798387096774194,108,2.25
45,243,0.9798387096774194,114,2.1315789473684212
45,243,0.9798387096774194,112,2.169642857142857
45,243,0.9798387096774194,112,2.169642857142857
45,243,0.9798387096774194,95,2.557894736842105
45,243,0.9798387096774194,120,2.025
45,243,0.9798387096774194,96,2.53125
45,243,0.9798387096774194,102,2.3823529411764706
45,243,0.9798387096774194,116,2.0948275862068964
45,243,0.9798387096774194,162,1.5
45,243,0.9798387096774194,105,2.3142857142857145
45,243,0.9798387096774194,206,1.1796116504854368
45,243,0.9798387096774194,166,1.463855421686747
45,243,0.9798387096774194,96,2.53125
45,243,0.9798387096774194,144,1.6875
45,243,0.9798387096774194,136,1.786764705882353
45,243,0.9798387096774194,172,1.4127906976744187
45,243,0.9798387096774194,172,1.4127906976744187
45,243,0.9798387096774194,157,1.5477707006369428
45,243,0.9798387096774194,102,2.3823529411764706
45,243,0.9798387096774194,153,1.588235294117647
45,243,0.9798387096774194,113,2.150442477876106
45,243,0.9798387096774194,138,1.7608695652173914
46,243,0.9798387096774194,124,1.9596774193548387
46,243,0.9798387096774194,150,1.62
46,243,0.9798387096774194,116,2.0948275862068964
46,243,0.9798387096774194,121,2.0082644628099175
46,243,0.9798387096774194,103,2.3592233009708736
46,243,0.9798387096774194,114,2.1315789473684212
46,243,0.9798387096774194,112,2.169642857142857
46,243,0.9798387096774194,151,1.609271523178808
46,243,0.9798387096774194,116,2.0948275862068964
46,243,0.9798387096774194,100,2.43
46,243,0.9798387096774194,142,1.7112676056338028
46,243,0.9798387096774194,134,1.8134328358208955
46,243,0.9798387096774194,132,1.8409090909090908
46,243,0.9798387096774194,147,1.653061224489796
46,243,0.9798387096774194,139,1.7482014388489209
46,243,0.9798387096774194,107,2.2710280373831777
46,243,0.9798387096774194,118,2.059322033898305
46,243,0.9798387096774194,108,2.25
46,243,0.9798387096774194,141,1.7234042553191489
46,243,0.9798387096774194,110,2.209090909090909
46,243,0.9798387096774194,98,2.479591836734694
46,243,0.9798387096774194,155,1.5677419354838709
46,243,0.9798387096774194,165,1.4727272727272727
46,243,0.9798387096774194,169,1.4378698224852071
46,243,0.9798387096774194,136,1.786764705882353
46,243,0.9798387096774194,108,2.25
46,243,0.9798387096774194,96,2.53125
46,243,0.9798387096774194,107,2.2710280373831777
46,243,0.9798387096774194,166,1.463855421686747
46,243,0.9798387096774194,114,2.1315789473684212
46,243,0.9798387096774194,98,2.479591836734694
46,243,0.9798387096774194,189,1.2857142857142858
46,243,0.9798387096774194,162,1.5
46,243,0.9798387096774194,117,2.076923076923077
46,243,0.9798387096774194,141,1.7234042553191489
46,243,0.9798387096774194,166,1.463855421686747
46,243,0.9798387096774194,155,1.5677419354838709
46,243,0.9798387096774194,151,1.609271523178808
46,243,0.9798387096774194,109,2.229357798165138
46,243,0.9798387096774194,137,1.7737226277372262
46,243,0.9798387096774194,139,1.7482014388489209
46,243,0.9798387096774194,142,1.7112676056338028
46,243,0.9798387096774194,107,2.2710280373831777
46,243,0.9798387096774194,138,1.7608695652173914
46,243,0.9798387096774194,174,1.396551724137931
46,243,0.9798387096774194,104,2.3365384615384617
46,243,0.9798387096774194,116,2.0948275862068964
46,243,0.9798387096774194,112,2.169642857142857
46,243,0.9798387096774194,106,2.292452830188679
46,243,0.9798387096774194,99,2.4545454545454546
46,243,0.9798387096774194,106,2.292452830188679
46,243,0.9798387096774194,106,2.292452830188679
46,243,0.9798387096774194,118,2.059322033898305
46,243,0.9798387096774194,156,1.5576923076923077
47,243,0.9798387096774194,176,1.3806818181818181
47,243,0.9798387096774194,122,1.9918032786885247
47,243,0.9798387096774194,150,1.62
47,243,0.9798387096774194,165,1.4727272727272727
47,243,0.9798387096774194,148,1.6418918918918919
47,243,0.9798387096774194,161,1.5093167701863355
47,243,0.9798387096774194,107,2.2710280373831777
47,243,0.9798387096774194,166,1.463855421686747
47,243,0.9798387096774194,108,2.25
47,243,0.9798387096774194,111,2.189189189189189
47,243,0.9798387096774194,107,2.2710280373831777
47,243,0.9798387096774194,142,1.7112676056338028
47,243,0.9798387096774194,147,1.653061224489796
47,243,0.9798387096774194,112,2.169642857142857
47,243,0.9798387096774194,144,1.6875
47,243,0.9798387096774194,145,1.6758620689655173
47,243,0.9798387096774194,162,1.5
47,243,0.9798387096774194,182,1.335164835164835
47,243,0.9798387096774194,125,1.944
47,243,0.9798387096774194,141,1.7234042553191489
47,243,0.9798387096774194,159,1.528301886792453
47,243,0.9798387096774194,136,1.786764705882353
47,243,0.9798387096774194,147,1.653061224489796
47,243,0.9798387096774194,167,1.4550898203592815
47,243,0.9798387096774194,114,2.1315789473684212
47,243,0.9798387096774194,123,1.975609756097561
47,243,0.9798387096774194,139,1.7482014388489209
47,243,0.9798387096774194,167,1.4550898203592815
47,243,0.9798387096774194,93,2.6129032258064515
47,243,0.9798387096774194,151,1.609271523178808
47,243,0.9798387096774194,141,1.7234042553191489
47,243,0.9798387096774194,168,1.4464285714285714
47,243,0.9798387096774194,135,1.8
47,243,0.9798387096774194,172,1.4127906976744187
47,243,0.9798387096774194,105,2.3142857142857145
47,243,0.9798387096774194,146,1.6643835616438356
47,243,0.9798387096774194,174,1.396551724137931
47,243,0.9798387096774194,110,2.209090909090909
47,243,0.9798387096774194,129,1.8837209302325582
47,243,0.9798387096774194,167,1.4550898203592815
47,243,0.9798387096774194,113,2.150442477876106
47,243,0.9798387096774194,102,2.3823529411764706
47,243,0.9798387096774194,183,1.3278688524590163
47,243,0.9798387096774194,101,2.405940594059406
47,243,0.9798387096774194,122,1.9918032786885247
47,243,0.9798387096774194,96,2.53125
47,243,0.9798387096774194,170,1.4294117647058824
47,243,0.9798387096774194,169,1.4378698224852071
47,243,0.9798387096774194,120,2.025
47,243,0.9798387096774194,116,2.0948275862068964
47,243,0.9798387096774194,136,1.786764705882353
47,243,0.9798387096774194,111,2.189189189189189
47,243,0.9798387096774194,144,1.6875
47,243,0.9798387096774194,121,2.0082644628099175
47,243,0.9798387096774194,197,1.233502538071066
47,243,0.9798387096774194,145,1.6758620689655173
48,243,0.9798387096774194,124,1.9596774193548387
48,243,0.9798387096774194,122,1.9918032786885247
48,243,0.9798387096774194,157,1.5477707006369428
48,243,0.9798387096774194,118,2.059322033898305
48,243,0.9798387096774194,129,1.8837209302325582
48,243,0.9798387096774194,160,1.51875
48,243,0.9798387096774194,158,1.5379746835443038
48,243,0.9798387096774194,165,1.4727272727272727
48,243,0.9798387096774194,103,2.3592233009708736
48,243,0.9798387096774194,98,2.479591836734694
48,243,0.9798387096774194,110,2.209090909090909
48,243,0.9798387096774194,163,1.49079754601227
48,243,0.9798387096774194,165,1.4727272727272727
48,243,0.9798387096774194,173,1.4046242774566473
48,243,0.9798387096774194,153,1.588235294117647
48,243,0.9798387096774194,121,2.0082644628099175
48,243,0.9798387096774194,168,1.4464285714285714
48,243,0.9798387096774194,165,1.4727272727272727
48,243,0.9798387096774194,103,2.3592233009708736
